Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"555","yau 5","153280","1553255186909","Dw2 D' Uw Rw' D B' Dw' L' Dw' D2 Bw' Dw Rw2 Dw' Fw2 R2 Uw L Lw2 Rw' Uw' Lw Dw' Bw2 L Lw' Bw2 B' U2 Rw' D' B2 R Uw L' Uw' F2 Rw' Bw L2 R2 U Uw F' L2 D2 Dw' Rw2 Bw' Dw Fw2 R' D' Dw2 L R' Fw' Lw' Uw2 Bw","0",""
"555","yau 5","150310","1553255744315","D2 Bw F2 Lw L2 D U' Lw' Bw Uw2 Lw Fw' Dw' Uw D2 R2 Bw B Rw' Bw' D2 U Rw D U Rw U2 Bw F' Lw2 Uw' Rw Fw Rw' Dw Uw2 Bw Uw' U' D Lw' L2 D' B' F Fw2 Rw2 Fw2 Dw2 U' Rw D' Uw Rw B' D2 Bw Rw' D2 F'","0",""
"555","yau 5","160810","1553256030083","B' Bw' L2 R2 Fw2 Dw2 U2 Rw' L D R' D' Dw2 Bw Uw U2 Dw Rw F2 B2 Uw2 Lw' Uw2 Rw2 R2 Dw' Lw' R Dw' Uw' Lw2 F2 U' B L' Uw' Lw2 D' Dw B' D Bw' F' Rw2 L' Dw' Uw' R Fw2 F' R' Rw Dw' Uw' U B F Fw2 Dw L'","0",""
"555","yau 5","136180","1553256472982","Lw2 D U2 Dw2 R2 F' Fw U2 B' D Rw2 B' Fw2 Bw' Rw Uw' D' Fw' B U' Rw2 D2 Uw' F' L2 D' F2 B' U D2 Bw' Lw Dw' Lw' F2 Dw' Fw2 Dw' Uw' Bw F Dw' L Lw' D2 Rw2 U2 Dw' Lw R F2 R2 B2 Uw Fw' Bw' U Lw Dw' U","0",""
"555","yau 5","150830","1553256804125","F2 Bw L2 U2 B Rw2 Lw' Dw2 L' Uw' F' Bw2 Uw D U Lw' F2 R U Fw L2 Fw' Lw' Bw Dw' U2 D2 Rw2 Lw' U2 B2 U Bw L2 U' D2 F L Rw Lw2 Dw R' F2 Uw' Dw L2 Uw' B2 Uw' L' R' Fw L U2 Dw' B' Bw Rw2 L' U'","0",""
"555","yau 5","161420","1553257052816","Rw' D' Dw2 Bw2 R' B2 D L2 B2 D Lw F Bw2 Fw' L B' D' U' Lw2 L' Rw' Uw Bw2 Rw' Bw2 L2 R2 Bw' B2 Dw' Lw2 Fw' L2 Rw' D2 L' R Bw2 D' Bw2 L Lw D2 F Rw' Dw Lw2 Uw Lw' L Dw' B2 Fw' Bw Dw B2 R' Uw R' Dw","0",""
"555","yau 5","142860","1553257762209","Bw Dw2 Bw' U' L2 Dw2 R' B' R2 Bw' U' Lw' B F2 L' Rw' Uw' D' U' Bw Fw' R' Lw Fw2 U Uw2 Rw2 Lw' Bw' L B Bw Fw2 R' B Rw B L' Lw' Uw' D' Dw' Fw Uw2 F U2 Lw2 D' Lw2 U Uw B Dw' L' Bw' R' D2 L' Dw Lw'","0",""
"555","yau 5","177130","1553258049042","D' Fw' F Dw2 Lw' Dw' Bw' Rw2 L' Fw' Bw D2 R' Fw U' Fw2 D' Uw' Dw2 Bw' Rw2 Lw L Bw2 Rw' Dw2 R' U2 D2 R2 Rw' Dw' Fw2 Lw2 Bw Rw Uw Fw Dw' Lw2 Rw R2 B Lw' L2 Dw' L' Bw2 Rw2 B D Bw' Dw D Rw2 L2 Bw2 Fw' F' D'","0",""
"444","yau","68090","1553259352735","F' L2 B D2 L2 U2 F' L2 B U2 B2 D' F B' D2 L' R D' U2 F2 B' Rw2 Fw2 D' Fw2 Uw2 R2 D R2 F' D2 Rw2 U2 Rw D2 B' L2 F' U B2 Fw Rw L D Fw2 L","0",""
"444","yau","55120","1553260146332","B' L2 F D2 F' D2 R2 F' U2 F2 R' F' R2 L' D2 F L2 D' U' L' Rw2 F Rw2 Fw2 B' R2 U2 R2 U' Fw2 D' Rw R Uw2 R2 D Rw' F Uw' R' D' L' Fw F","0",""
"555","yau 5","180610","1553260799703","F D2 Fw' Rw' B2 Bw' R' Lw2 Bw2 U' Lw' D Rw R2 Fw B2 R2 Bw' Fw' Dw' U' B Bw' F Dw Lw2 F' R F2 B' R U2 Bw2 Uw Fw2 F L2 F' Bw R Fw2 Lw' Rw B U R2 Rw2 F Dw2 F' D2 B' Dw2 R L' Fw Dw2 U2 Rw L'","0",""
"444","yau","62610","1553260915429","F2 U2 F2 D' U2 R2 U F2 R2 U' R D' R B' R2 D2 L' B R2 D' Fw2 R' Fw2 D' U' Fw2 B2 R2 Uw2 D' R' U F2 B L' Uw2 Fw' D2 Uw B2 Rw Uw' U2 F' Uw","0",""
"444","yau","63910","1553261054306","L U' F2 R2 U L2 U F R2 L' B2 U2 L D2 L' B2 U2 B2 Uw2 Rw2 R' Uw2 D L2 U R D2 B2 D' Fw R2 B' L' Fw2 Uw2 B' D' Rw' B' Rw2 U' Fw2 D","0",""
"333","cfop","17270","1553261361403","R2 F2 U' F2 D' B2 R2 D L2 B2 U2 L' F' U' R' B' L' F' U F2 L2","0",""
"333","cfop","19100","1553261407593","R2 U' B' L' B2 D B U F L' F2 D2 R2 F2 R2 D F2 L2 U D","0",""
"333","cfop","15810","1553261441359","F' D' F2 D' F' U' R' B2 D' R2 U2 L2 D R2 U' F2 U2 R2","0",""
"333","cfop","14890","1553261480946","U2 L2 D2 B' F2 D2 R2 B' R2 B2 F2 D B D2 F L' B' L2 B R'","0",""
"333","cfop","14700","1553261527878","F R D2 B' D F2 U F2 R U' B2 U' L2 B2 D2 L2 U2 L2 U' L2","0",""
"333","cfop","16900","1553261579381","U2 L2 F2 D2 R2 B2 R' U2 L R2 F' U B' D2 L B' U L2 D B2","0",""
"333","cfop","20400","1553261626872","U' F B U2 B U' R' D L' D' L2 F B D2 R2 B2 L2","0",""
"333","cfop","20390","1553261673908","R' U D' R' F D' B' U2 F R F2 U2 R2 U F2 D' R2 D' B2 D2 L2","0",""
"666","Normal","372380","1553265760712","3Fw' 3Uw Fw2 B F' 3Fw' Bw2 R' 3Uw2 3Fw' F2 D' 3Rw' U' Uw2 Dw L' Bw R' U Bw2 B' Lw' Uw2 U2 Rw' Fw2 3Fw Dw2 Fw' U2 Lw B' Rw' 3Rw2 Bw' B D Fw 3Fw' R2 Uw' L' Lw' Rw B' Rw F R' Lw' B2 Fw2 Dw' Rw' Lw2 3Rw Uw F' 3Rw Rw2 R D Bw2 3Rw2 U' R B2 F' Lw2 R2 Dw' Uw' 3Fw' Rw2 F2 3Fw B' R' 3Fw2 Rw'","0",""
"555","yau 5","160690","1553317396321","Bw' Fw F Dw2 U2 Uw2 D2 Fw U' Rw2 Dw' L' R' Uw' D2 Bw L U2 Rw2 Lw2 F2 R' B2 Dw' Bw R2 Bw R2 U' D' B2 D Uw2 Dw2 F2 R2 Dw2 Rw U' B D2 R Bw' Lw L Rw' U2 L' B2 L Bw' B' Uw2 Dw' U2 Bw' R' Lw' B2 D'","0",""
"mega","Normal","169950","1553475027759","R-- D++ R++ D++ R++ D++ R-- D-- R++ D++ U
R++ D-- R-- D-- R++ D-- R++ D++ R-- D++ U
R++ D++ R++ D++ R++ D-- R++ D-- R++ D++ U
R++ D++ R-- D++ R-- D-- R++ D-- R++ D++ U
R-- D++ R++ D++ R-- D-- R-- D++ R++ D-- U'
R-- D-- R-- D-- R-- D++ R++ D++ R++ D++ U
R-- D-- R-- D++ R++ D++ R-- D++ R++ D++ U","0",""
"mega","Normal","167910","1553475563919","R-- D-- R-- D++ R-- D-- R-- D-- R-- D-- U'
R++ D++ R-- D-- R-- D-- R++ D++ R++ D++ U
R-- D-- R-- D++ R++ D++ R-- D++ R++ D-- U'
R-- D++ R-- D++ R-- D-- R-- D++ R-- D-- U'
R-- D++ R++ D-- R-- D-- R-- D++ R-- D++ U
R++ D-- R++ D-- R-- D-- R-- D++ R++ D-- U'
R-- D++ R-- D-- R++ D-- R-- D-- R-- D-- U'","0",""
"mega","Normal","164270","1553475831320","R++ D++ R++ D++ R-- D++ R++ D-- R++ D++ U
R-- D-- R++ D++ R++ D++ R++ D-- R-- D-- U'
R-- D++ R++ D++ R-- D-- R-- D-- R-- D-- U'
R++ D++ R-- D-- R++ D-- R++ D-- R++ D++ U
R++ D-- R++ D++ R-- D-- R++ D++ R++ D-- U'
R-- D++ R++ D++ R-- D-- R++ D++ R++ D++ U
R-- D++ R-- D++ R-- D-- R++ D++ R++ D-- U'","0",""
"mega","Normal","153120","1553476076366","R++ D-- R-- D-- R-- D-- R-- D-- R-- D++ U
R++ D++ R++ D++ R-- D++ R-- D-- R++ D-- U'
R++ D++ R++ D++ R-- D++ R++ D-- R-- D++ U
R-- D-- R-- D-- R-- D++ R++ D-- R-- D++ U
R-- D++ R++ D++ R++ D-- R-- D++ R++ D-- U'
R++ D++ R-- D++ R++ D++ R-- D++ R++ D-- U'
R++ D++ R-- D-- R++ D-- R++ D-- R-- D++ U","0",""
"mega","Normal","147480","1553476310900","R-- D++ R-- D-- R-- D++ R-- D++ R++ D-- U'
R++ D++ R-- D-- R-- D-- R++ D-- R-- D-- U'
R-- D-- R-- D-- R-- D++ R-- D++ R++ D++ U
R-- D-- R-- D-- R-- D-- R-- D-- R++ D++ U
R-- D-- R++ D++ R++ D++ R++ D-- R-- D-- U'
R++ D++ R-- D-- R++ D++ R-- D++ R++ D-- U'
R-- D++ R-- D-- R-- D++ R-- D++ R-- D++ U","0",""
"555","yau 5","154270","1553476580590","R B D2 B' Fw' U Bw Fw' F Uw Bw' U2 Uw F Dw' Rw Fw' L' B' D2 B Uw L2 Fw2 F2 Uw B F' Uw2 Lw' Dw' D R2 F2 R' Bw L R' Bw' Fw F' U F U' Dw F' D L' F B' Dw2 U2 Fw Rw' Fw F' D' Uw L' Fw","0",""
"mega","Normal","174620","1553478388003","R-- D++ R-- D++ R-- D-- R++ D++ R-- D++ U
R++ D-- R++ D++ R++ D-- R++ D-- R-- D++ U
R-- D-- R-- D++ R++ D++ R-- D++ R++ D++ U
R-- D-- R-- D++ R++ D-- R++ D++ R-- D++ U
R++ D-- R-- D-- R-- D++ R-- D-- R-- D++ U
R-- D-- R-- D-- R++ D-- R++ D++ R-- D++ U
R-- D++ R++ D++ R-- D++ R++ D-- R-- D++ U","0",""
"555","yau 5","150550","1553478630105","B Lw2 Bw2 L Uw' Rw2 D' Lw Fw2 U' F2 D R' L2 Rw2 B2 U' Bw2 R Rw2 Fw2 Uw F' Bw' D' F Dw' Rw Dw F' Uw F' Fw2 Uw2 U' Lw2 Rw' L Dw Fw D U2 Fw2 B' D' U' Rw' F2 D' Fw Lw' D Uw Fw' F' Dw2 Lw' Rw2 Uw2 B2","0",""
"555","yau 5","168300","1553478947789","D2 U' B2 Uw2 R' F2 L' Fw Lw' R' D F Dw' Lw U' B2 L2 B2 F2 Bw2 D Fw2 U2 R2 F' Fw' Uw2 L' Bw2 L2 Lw D R Bw L' Fw' Uw F' Fw U2 F' L Dw2 D2 L Dw2 Uw' Bw' R F R2 F2 Uw' F U' Uw' Lw' Bw' R L2","0",""
"555","yau 5","144730","1553479180936","Bw Fw Rw2 Dw U2 L' Dw2 Rw2 Lw Uw2 U' Lw' R2 F' Fw2 R Lw2 Fw U' B' Uw2 U' Bw' R2 Fw R2 Uw L U Uw2 B2 Dw U Lw2 Bw Dw' U L' Uw' Bw R2 B' F' Lw Uw2 Rw' B' L2 R Rw Lw2 D Bw' Uw2 D' Dw' Fw' B Lw2 R2","0",""
"444","yau","67170","1553507113364","F2 U2 B L2 B2 D2 B U2 F' B' R' F' L' R' U2 D R U2 F' B' Rw2 B D' Rw2 Fw2 F2 B2 Uw2 L2 F D' Fw2 D' Rw' D2 L2 B U' F Uw' L Uw2 F B Rw Fw","0",""
"mega","Normal","204430","1553517702277","R-- D++ R-- D++ R++ D-- R++ D-- R++ D-- U'
R++ D++ R++ D-- R++ D-- R-- D-- R-- D++ U
R++ D-- R-- D-- R++ D++ R-- D++ R-- D-- U'
R-- D++ R-- D++ R-- D-- R-- D-- R++ D-- U'
R-- D++ R-- D-- R++ D-- R-- D-- R++ D++ U
R-- D-- R-- D++ R++ D++ R-- D-- R++ D-- U'
R-- D++ R++ D-- R++ D++ R++ D++ R++ D++ U","0",""
"333","cfop","15760","1553517764981","U' R2 D F2 R2 U' F2 L2 U' F L D R' D2 R2 B' D2 B2 D'","0",""
"333","cfop","15590","1553517825099","R F2 U2 R2 L' D' B' R2 D F2 B2 R' D2 L' U2 R D2 R' L'","0",""
"333","cfop","19670","1553517915759","B2 D2 U' B2 D B2 U' R2 D F' R' F2 L2 F' L D U2 F2 L","0",""
"mega","Normal","152420","1553519476695","R++ D-- R-- D++ R++ D++ R-- D-- R++ D++ U
R++ D-- R++ D++ R++ D-- R++ D++ R++ D++ U
R++ D-- R++ D-- R++ D-- R-- D-- R-- D++ U
R++ D-- R++ D-- R-- D-- R-- D++ R++ D++ U
R++ D++ R-- D-- R-- D++ R++ D-- R++ D-- U'
R++ D-- R++ D-- R++ D-- R-- D++ R-- D-- U'
R-- D++ R-- D-- R-- D-- R++ D-- R-- D++ U","0",""
"444","yau","62750","1553519721127","D2 R2 B2 D2 R2 F2 L' F2 R' D2 B' U' R F' B' D2 L2 B L' D' Fw2 Rw2 F' R U2 R Uw2 L U2 Fw2 F2 Uw2 R' Uw' L2 F' L B2 Fw' U2 Rw Uw2 Rw2 Uw F'","0",""
"333","cfop","17470","1553519770675","U2 L B2 R' U2 F2 L F2 D2 F2 U F2 R' B' D' F D2 U' R U","0",""
"333","cfop","18220","1553519807456","B' U R2 L F' U B2 L B' U2 B2 D F2 R2 D' F2 U2 L2 F2 U2","0",""
"333","cfop","22810","1553519855245","U2 L B2 D2 R' D2 U2 B2 R2 F2 R2 U F' U R' D2 U L U2 F L'","0",""
"333","cfop","19810","1553519900516","L2 D2 B F R2 B' L2 U2 L2 D2 F R' B2 D L R D' L2 B2 U' F'","0",""
"333","cfop","19000","1553519942549","U2 B2 R2 U2 B2 U' B2 U B2 U2 B2 F' L' R2 U R' B2 L' U' F D","0",""
"333","cfop","13260","1553519979801","U2 B2 U2 F U2 R2 F' U2 L2 R2 B' R' B2 D2 R D' F2 L U' B2","0",""
"333","cfop","15070","1553520017902","R' U2 B' D' F' L U2 L2 B L' B' U2 B D2 B' L2 B R2 L2 B2","0",""
"333","cfop","18880","1553520058513","F2 D' L2 D2 F2 U' B2 D' F2 L2 B2 F R' B2 F2 D2 U2 R U B U2","0",""
"333","cfop","14340","1553520100136","D L2 B2 D F2 U F2 L2 B2 U2 B2 F' L' B' U' R D' B R' B2 F","0",""
"333","cfop","13600","1553520132843","B L2 D2 B2 F L2 B' L' U2 L D2 U2 B D L' F2 U2","0",""
"333","cfop","29160","1553525086213","D2 B2 L2 D2 F2 U' F2 D B2 D' L' B2 F U' R' B' D' B2 R' U2 R2","1",""
"333","cfop","18110","1553644807751","B2 R2 U F2 R2 U B2 U' B2 R2 U' B' R F' L2 R' F' R2 B2 L' U'","0",""
"mega","Normal","204780","1553676364758","R-- D++ R++ D++ R++ D++ R++ D-- R++ D++ U
R++ D-- R-- D-- R++ D-- R++ D++ R-- D++ U
R-- D++ R++ D-- R-- D-- R-- D++ R-- D++ U
R-- D-- R-- D-- R-- D++ R-- D-- R-- D++ U
R++ D-- R++ D++ R++ D-- R-- D++ R++ D++ U
R++ D++ R-- D-- R++ D-- R++ D++ R++ D-- U'
R-- D-- R++ D++ R++ D++ R++ D-- R-- D-- U'","0",""
"mega","Normal","219340","1553677001041","R-- D-- R++ D++ R++ D++ R-- D-- R-- D++ U
R-- D-- R++ D-- R++ D++ R-- D-- R-- D++ U
R++ D-- R++ D-- R++ D++ R++ D++ R-- D-- U'
R-- D++ R++ D-- R++ D-- R++ D-- R-- D-- U'
R++ D++ R++ D-- R++ D-- R++ D++ R++ D-- U'
R++ D++ R++ D-- R++ D++ R++ D++ R++ D++ U
R++ D-- R-- D++ R-- D++ R-- D++ R-- D-- U'","0",""
"mega","Normal","157720","1553677899840","R-- D++ R-- D-- R++ D++ R++ D++ R-- D++ U
R++ D-- R++ D++ R++ D-- R-- D++ R-- D++ U
R-- D++ R++ D++ R++ D++ R++ D++ R++ D++ U
R-- D-- R-- D-- R-- D++ R++ D++ R-- D-- U'
R-- D++ R-- D++ R-- D++ R-- D++ R-- D++ U
R++ D++ R-- D-- R++ D++ R++ D-- R-- D++ U
R++ D++ R-- D++ R++ D++ R++ D-- R-- D++ U","0",""
"mega","Normal","176650","1553678197261","R++ D++ R-- D-- R++ D-- R-- D++ R++ D-- U'
R-- D++ R-- D++ R-- D-- R++ D++ R-- D-- U'
R-- D++ R++ D-- R-- D++ R++ D-- R++ D-- U'
R++ D++ R-- D++ R-- D-- R-- D-- R-- D-- U'
R++ D++ R-- D-- R++ D-- R-- D-- R-- D++ U
R-- D-- R-- D++ R-- D-- R-- D-- R-- D++ U
R-- D-- R++ D-- R-- D++ R-- D++ R-- D++ U","0",""
"mega","Normal","155840","1553678426970","R-- D-- R-- D++ R-- D++ R-- D++ R-- D-- U'
R-- D++ R-- D-- R-- D-- R++ D-- R++ D++ U
R++ D++ R-- D++ R++ D++ R-- D++ R-- D-- U'
R-- D-- R-- D-- R-- D++ R-- D-- R++ D-- U'
R++ D++ R-- D-- R++ D++ R++ D++ R-- D++ U
R-- D-- R-- D-- R++ D-- R-- D-- R-- D++ U
R++ D-- R++ D-- R++ D++ R++ D-- R-- D++ U","0",""
"mega","Normal","151290","1553678693611","R-- D++ R++ D-- R-- D-- R-- D++ R-- D-- U'
R++ D++ R++ D++ R++ D-- R-- D++ R++ D++ U
R++ D-- R++ D-- R-- D++ R++ D++ R++ D++ U
R++ D++ R-- D++ R-- D++ R++ D-- R-- D++ U
R-- D-- R++ D-- R++ D++ R-- D-- R++ D++ U
R++ D++ R-- D++ R-- D++ R++ D-- R++ D-- U'
R++ D-- R-- D-- R-- D++ R++ D-- R-- D-- U'","0",""
"mega","Normal","206000","1553678966715","R-- D-- R-- D++ R++ D++ R-- D++ R-- D++ U
R++ D++ R-- D-- R-- D-- R-- D-- R++ D++ U
R++ D-- R++ D-- R-- D-- R-- D++ R-- D-- U'
R++ D++ R-- D-- R++ D++ R++ D-- R++ D++ U
R++ D++ R-- D-- R++ D-- R-- D++ R-- D++ U
R-- D-- R++ D-- R++ D-- R-- D-- R-- D++ U
R++ D-- R-- D++ R++ D++ R++ D++ R-- D++ U","0",""
"mega","Normal","183300","1553679314752","R++ D++ R++ D++ R-- D++ R++ D++ R-- D++ U
R-- D-- R++ D-- R++ D++ R++ D-- R-- D-- U'
R-- D-- R-- D-- R++ D-- R-- D++ R-- D++ U
R++ D++ R++ D++ R++ D++ R-- D-- R-- D-- U'
R++ D-- R-- D++ R-- D++ R++ D-- R++ D-- U'
R-- D-- R-- D++ R-- D++ R++ D++ R++ D-- U'
R-- D++ R-- D++ R-- D-- R-- D-- R++ D-- U'","0",""
"mega","Normal","181320","1553679601286","R-- D-- R++ D++ R-- D-- R-- D++ R-- D++ U
R++ D++ R++ D++ R++ D-- R-- D++ R-- D-- U'
R++ D++ R++ D++ R-- D++ R-- D-- R++ D-- U'
R++ D++ R-- D-- R++ D-- R++ D-- R++ D++ U
R++ D++ R++ D-- R-- D-- R++ D-- R++ D-- U'
R-- D++ R++ D++ R-- D++ R-- D++ R-- D-- U'
R-- D++ R++ D++ R++ D-- R-- D-- R++ D++ U","0",""
"333","cfop","18510","1553679652293","U R2 U' F2 R2 U' L2 F2 D L2 D' B' D' R U' B' F D' L R B","0",""
"333","cfop","16680","1553679688668","R2 F' R2 D2 U2 B2 U2 F' U2 F' U L' F2 U2 B L' B2 U' F2 U'","0",""
"333","cfop","14000","1553679730607","F' U' D B' R' U2 F2 R' F B2 L2 B2 U L2 F2 U' L2 U2 R2 D2","0",""
"333","cfop","15340","1553679872586","D R2 B2 R2 U' B2 D' L2 B2 R D' B' F' U R' B2 L2 F' D2","0",""
"333","cfop","15430","1553679914707","R F2 R' D2 R' B2 U2 B2 U2 L2 D2 F D' L U F L F U2 B U","0",""
"333","cfop","14240","1553679949374","U' R L B R' F' L B R D B2 L2 B2 U2 R' F2 U2 F2 R2 F2","0",""
"333","cfop","12420","1553679982269","B2 R2 D' R2 U' F2 U R2 U' L2 F2 R D B2 R' U' F2 U' F' R2 U","0",""
"333","cfop","18800","1553680021118","R' B2 U2 L F2 R B2 R D2 U2 R F L2 U' L2 B' L' B2 R2 F'","0",""
"333","cfop","16920","1553680074128","D2 F2 L' R' F2 U2 R U2 L2 U2 B' D2 F' R F U F L R2","0",""
"333","cfop","17170","1553680112732","D' B2 L2 D R2 U2 L2 B2 L2 D B U' L2 R U' L2 B2 U2 R2 B","0",""
"333","cfop","17390","1553680235473","D' R2 D B' R' D2 L' U' D' R B2 D2 L2 B' R2 F' D2 L2 B'","0",""
"333","cfop","16660","1553680272990","U L2 U2 R2 F2 R2 B2 U R2 D' F D' L F R' U2 B R' F' D2 R'","0",""
"333","cfop","17710","1553680331262","U' F' D' F2 R' F U2 F' B D' L2 F' R2 D2 F2 R2 F' L2 B","0",""
"333","cfop","21670","1553680378846","R2 D2 R2 D2 F2 R2 B2 D L F R2 F2 R B L2 U2 R'","0",""
"333","cfop","19710","1553680423580","F' B L B2 L2 D R B' U F R2 D R2 D' L2 U' F2 B2 R2 D' B2","0",""
"333","cfop","17110","1553680474817","U2 B' R2 U2 R2 D2 F' R2 F2 D' F2 L' U R F2 U R2 D2 B","0",""
"333","cfop","21380","1553680515349","R2 D B2 D' U2 R2 B2 U B2 F' L D U L R U' B2 D' B","0",""
"333","cfop","18120","1553680554627","D' R2 U2 B2 F2 U' B2 R2 B2 D' R' F' D L' R B L2 U2 F2 U F'","0",""
"333","cfop","18690","1553680751205","U' R2 U B2 R2 B2 U2 L2 D U2 F2 R' B2 U R2 D2 L' U R' F U2","0",""
"333","cfop","15240","1553680788094","F2 R2 U' R2 U L2 D U2 F2 U2 R' U L2 F' R' U F' L D' F'","0",""
"333","cfop","15130","1553680880045","U' R2 B2 D F2 L2 U' L2 F L' B' F2 L D2 U' B' U' F2 U","0",""
"333","cfop","16500","1553680919458","B' L2 U D R F' L F' L' B2 U' D' L2 U F2 D F2 R2","0",""
"mega","Normal","173210","1553844792536","R-- D-- R++ D-- R-- D++ R-- D-- R++ D-- U'
R-- D++ R-- D-- R++ D-- R++ D-- R++ D++ U
R-- D++ R-- D-- R-- D-- R++ D-- R-- D++ U
R++ D-- R-- D-- R++ D-- R-- D++ R-- D++ U
R-- D++ R-- D-- R-- D++ R-- D-- R++ D-- U'
R-- D++ R-- D-- R-- D++ R-- D-- R++ D++ U
R++ D-- R++ D-- R++ D++ R-- D++ R-- D-- U'","0",""
"mega","Normal","154070","1553845081780","R-- D++ R-- D++ R++ D++ R-- D-- R-- D++ U
R-- D-- R++ D++ R-- D++ R++ D-- R-- D++ U
R++ D++ R++ D++ R-- D++ R-- D++ R-- D-- U'
R-- D-- R++ D-- R++ D++ R-- D-- R-- D-- U'
R-- D-- R++ D-- R-- D++ R++ D-- R-- D-- U'
R-- D++ R++ D-- R++ D-- R++ D-- R-- D-- U'
R++ D-- R++ D-- R++ D-- R-- D++ R-- D++ U","0",""
"333","cfop","11980","1553941152866","U L2 D2 L2 F2 R2 U B2 F2 R2 F' L' D L2 U F L2 F2 L D' R'","0",""
"mega","Normal","147030","1554076636220","R++ D++ R-- D-- R-- D++ R-- D-- R++ D-- U'
R-- D++ R++ D-- R++ D++ R++ D++ R++ D-- U'
R++ D-- R-- D-- R++ D-- R-- D-- R-- D-- U'
R-- D++ R-- D++ R++ D-- R++ D++ R-- D-- U'
R-- D-- R++ D++ R-- D++ R-- D-- R-- D-- U'
R-- D++ R++ D++ R-- D-- R-- D-- R-- D++ U
R-- D++ R-- D++ R-- D++ R-- D++ R-- D-- U'","0",""
"mega","Normal","144110","1554083416424","R-- D-- R++ D++ R++ D-- R++ D-- R-- D++ U
R-- D-- R-- D++ R++ D++ R-- D++ R-- D-- U'
R-- D++ R++ D++ R++ D++ R++ D++ R-- D++ U
R-- D-- R-- D++ R-- D++ R++ D-- R++ D-- U'
R++ D++ R-- D-- R++ D++ R-- D++ R++ D-- U'
R++ D-- R-- D-- R-- D++ R-- D-- R++ D-- U'
R-- D-- R++ D-- R++ D++ R++ D++ R-- D++ U","0",""
"mega","Normal","135030","1554083635525","R++ D-- R-- D++ R++ D-- R-- D++ R-- D-- U'
R-- D++ R-- D++ R++ D++ R++ D++ R++ D-- U'
R-- D-- R++ D++ R++ D-- R++ D-- R++ D++ U
R-- D++ R-- D-- R-- D++ R++ D++ R-- D-- U'
R-- D-- R++ D++ R++ D-- R-- D++ R-- D++ U
R-- D++ R-- D-- R++ D-- R-- D-- R-- D-- U'
R++ D++ R-- D++ R-- D++ R++ D++ R-- D-- U'","0",""
"mega","Normal","155290","1554083884576","R++ D-- R++ D++ R++ D-- R-- D-- R-- D-- U'
R++ D-- R++ D-- R++ D++ R-- D-- R++ D++ U
R++ D++ R-- D-- R-- D-- R-- D++ R++ D-- U'
R++ D++ R-- D-- R++ D++ R-- D-- R++ D++ U
R++ D++ R-- D++ R-- D-- R++ D++ R++ D-- U'
R-- D++ R++ D-- R++ D++ R-- D++ R-- D++ U
R-- D++ R++ D-- R++ D-- R-- D++ R++ D-- U'","0",""
"mega","Normal","154220","1554084123261","R++ D++ R-- D-- R++ D++ R-- D++ R++ D-- U'
R++ D++ R++ D-- R++ D++ R++ D-- R++ D-- U'
R-- D++ R-- D++ R-- D++ R++ D-- R++ D-- U'
R++ D-- R-- D-- R++ D-- R++ D-- R-- D-- U'
R++ D++ R-- D-- R-- D++ R++ D-- R-- D++ U
R-- D++ R-- D++ R++ D++ R++ D-- R-- D-- U'
R++ D-- R++ D++ R-- D-- R++ D++ R-- D++ U","0",""
"mega","Normal","138000","1554084956253","R-- D-- R++ D++ R-- D-- R-- D-- R-- D-- U'
R-- D++ R++ D++ R++ D-- R++ D-- R++ D++ U
R++ D++ R++ D++ R++ D-- R++ D-- R-- D++ U
R-- D++ R++ D++ R++ D-- R-- D++ R++ D++ U
R++ D-- R++ D++ R++ D-- R++ D++ R-- D++ U
R-- D-- R-- D++ R-- D++ R-- D++ R-- D++ U
R++ D-- R-- D-- R-- D++ R++ D-- R++ D++ U","0",""
"mega","Normal","125170","1554085159021","R++ D++ R-- D-- R-- D-- R++ D++ R-- D++ U
R++ D-- R-- D++ R++ D++ R-- D-- R-- D++ U
R++ D-- R++ D-- R++ D++ R-- D-- R-- D++ U
R++ D-- R-- D-- R-- D-- R++ D++ R-- D-- U'
R-- D-- R-- D-- R-- D-- R++ D-- R++ D-- U'
R-- D++ R++ D++ R-- D++ R-- D-- R++ D++ U
R-- D-- R++ D++ R-- D++ R++ D-- R++ D++ U","0",""
"mega","Normal","153550","1554087116686","R-- D++ R++ D-- R-- D-- R-- D-- R++ D++ U
R++ D++ R++ D++ R++ D++ R-- D++ R++ D++ U
R-- D-- R-- D++ R-- D-- R-- D-- R++ D++ U
R-- D++ R-- D-- R++ D++ R++ D++ R++ D-- U'
R-- D++ R++ D-- R++ D++ R-- D-- R++ D++ U
R++ D++ R++ D-- R-- D++ R++ D++ R++ D-- U'
R-- D++ R++ D-- R-- D-- R++ D++ R-- D++ U","0",""
"mega","Normal","108430","1554087306769","R++ D++ R++ D-- R++ D-- R++ D++ R-- D++ U
R++ D++ R-- D-- R++ D++ R++ D-- R++ D++ U
R++ D-- R++ D-- R-- D++ R++ D-- R++ D-- U'
R-- D-- R++ D-- R++ D++ R++ D-- R-- D-- U'
R-- D++ R++ D-- R++ D-- R-- D++ R++ D-- U'
R++ D++ R-- D-- R++ D-- R-- D++ R-- D++ U
R++ D-- R-- D++ R-- D++ R++ D++ R-- D++ U","0","pb120"
